question,answer,converted_question,일치여부,의견
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240801' AND '20240808' AND note1 LIKE '%외주용역비%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240801"", ""20240808""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%외주용역비%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_trsc` 테이블에서 데이터를 조회하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20241001' AND '20241027' AND note1 LIKE '%삼성SDS%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241001"", ""20241027""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%삼성SDS%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 테이블과 필드를 참조하고 있으며, 조건문도 동일하게 설정되어 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 수행합니다."
"SELECT note1, COUNT(*) AS out_cnt FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240224' AND '20240524' GROUP BY note1 ORDER BY out_cnt DESC LIMIT 1","{
    ""select"": [
        ""note1"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""out_cnt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240224"", ""20240524""]
        }
    ],
    ""group_by"": [
        ""note1""
    ],
    ""order_by"": [
        {
            ""column"": ""out_cnt"",
            ""direction"": ""desc""
        }
    ]
}",Error: Column '*' not found in Transaction,아니오,"변환된 SQL에서 ""COUNT(*)""를 사용할 수 없다는 오류가 발생하였으며, 이는 원본 SQL 쿼리의 동작을 제대로 반영하지 못하고 있음을 나타냅니다. 따라서 두 쿼리는 동일한 동작을 하지 않습니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND bank_nm = '기업은행' AND trsc_dt BETWEEN '20240726' AND '20240826' AND note1 LIKE '%세금%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""기업은행""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240726"", ""20240826""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%세금%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.bank_nm = :bank_nm_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, SELECT 절의 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240201' AND '20240211' AND note1 LIKE '%해외출장비%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240201"", ""20240211""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%해외출장비%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 테이블과 필드를 참조하고 있으며, 조건절도 동일한 논리를 따릅니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20241128' AND '20241228' AND note1 LIKE '%직원교육비%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241128"", ""20241228""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%직원교육비%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 동일한 조건을 사용하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과가 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240801' AND '20240825' AND note1 LIKE '%네이버클라우드%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240801"", ""20240825""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%네이버클라우드%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_trsc)에서 동일한 조건을 사용하여 데이터를 선택하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가집니다. 따라서 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240601' AND '20240630' AND note1 LIKE '%기부금%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240601"", ""20240630""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%기부금%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, SELECT 절의 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 리터럴 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN BETWEEN '20241009' AND '20241109' AND note1 LIKE '%보험료%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241009"", ""20241109""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%보험료%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",아니오,"변환된 SQL 쿼리에서 `BETWEEN` 키워드가 두 번 사용된 원본 SQL 쿼리의 문법 오류가 수정되지 않았습니다. 원본 SQL 쿼리에서 `BETWEEN`이 두 번 반복되어 있으며, 이는 문법적으로 잘못된 표현입니다. 이 외에도 변환된 SQL 쿼리는 바인드 변수를 사용하고 있어 원본 SQL 쿼리와는 다소 차이가 있습니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240701' AND '20240729' AND note1 LIKE '%회식%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240701"", ""20240729""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%회식%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_trsc)에서 동일한 조건을 사용하여 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20241213' AND '20250113' AND note1 LIKE '%광고%'  ORDER BY trsc_amt DESC LIMIT 1","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20241213"", ""20250113""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%광고%""
        }
    ],
    ""order_by"": [
        {
            ""column"": ""trsc_amt"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1 ORDER BY aicfo_get_all_trsc.trsc_amt DESC",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 정렬하며, 결과적으로 동일한 결과를 반환합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 쿼리의 동작은 일치합니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND in_out_dv = '출금' AND trsc_dt BETWEEN '20240101' AND '20241231' AND note1 LIKE '%현대오토에버%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""출금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240101"", ""20241231""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%현대오토에버%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, SELECT 절의 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나올 것입니다."
"SELECT bank_nm, acct_no, trsc_dt, trsc_tm, note1, in_out_dv, trsc_amt, trsc_bal FROM aicfo_get_all_trsc WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND in_out_dv = '입금' AND trsc_dt BETWEEN '20231201' AND '20240101' AND note1 LIKE '%이자%'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_no"",
        ""trsc_dt"",
        ""trsc_tm"",
        ""note1"",
        ""in_out_dv"",
        ""trsc_amt"",
        ""trsc_bal""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""in_out_dv"",
            ""op"": ""eq"",
            ""value"": ""입금""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20231201"", ""20240101""]
        },
        {
            ""column"": ""note1"",
            ""op"": ""like"",
            ""value"": ""%이자%""
        }
    ]
}","SELECT aicfo_get_all_trsc.bank_nm, aicfo_get_all_trsc.acct_no, aicfo_get_all_trsc.trsc_dt, aicfo_get_all_trsc.trsc_tm, aicfo_get_all_trsc.note1, aicfo_get_all_trsc.in_out_dv, aicfo_get_all_trsc.trsc_amt, aicfo_get_all_trsc.trsc_bal 
FROM aicfo_get_all_trsc 
WHERE aicfo_get_all_trsc.view_dv = :view_dv_1 AND aicfo_get_all_trsc.curr_cd = :curr_cd_1 AND aicfo_get_all_trsc.in_out_dv = :in_out_dv_1 AND aicfo_get_all_trsc.trsc_dt BETWEEN :trsc_dt_1 AND :trsc_dt_2 AND aicfo_get_all_trsc.note1 LIKE :note1_1",예,"두 쿼리는 동일한 테이블과 필드를 참조하며, 동일한 조건을 사용하고 있습니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT note1, in_out_dv, COUNT(*) AS transaction_count FROM aicfo_get_all_trsc WHERE view_dv = '수시' AND curr_cd = 'KRW' AND trsc_dt BETWEEN '20240101' AND '20240107' GROUP BY note1, in_out_dv ORDER BY transaction_count DESC ","{
    ""select"": [
        ""note1"",
        ""in_out_dv"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""transaction_count""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""trsc_dt"",
            ""op"": ""between"",
            ""value"": [""20240101"", ""20240107""]
        }
    ],
    ""group_by"": [
        ""note1"",
        ""in_out_dv""
    ],
    ""order_by"": [
        {
            ""column"": ""transaction_count"",
            ""direction"": ""desc""
        }
    ]
}",Error: Column '*' not found in Transaction,아니오,"변환된 SQL에서 ""COUNT(*)""를 사용할 수 없다는 오류가 발생하였으며, 이는 원본 SQL의 집계 함수와 그룹화 기능이 제대로 구현되지 않았음을 나타냅니다. 따라서 두 쿼리는 동일한 동작을 하지 않습니다."
